CHROM	POS	GENE
chrX	45076777	KDM6A
chrX	45076778	KDM6A
chrX	45076779	KDM6A
chrX	45076780	KDM6A
chrX	45076781	KDM6A
chrX	45076782	KDM6A
chrX	45076783	KDM6A
chrX	45076784	KDM6A
chrX	45076785	KDM6A
chrX	45076786	KDM6A
chrX	45076787	KDM6A
chrX	45076788	KDM6A
chrX	45076789	KDM6A
chrX	45076790	KDM6A
chrX	45076791	KDM6A
chrX	45076792	KDM6A
chrX	45076793	KDM6A
chrX	45076794	KDM6A
chrX	45076795	KDM6A
chrX	45076796	KDM6A
chrX	45076797	KDM6A
chrX	45076798	KDM6A
chrX	45076799	KDM6A
chrX	45076800	KDM6A
chrX	45076801	KDM6A
chrX	45076802	KDM6A
chrX	45076803	KDM6A
chrX	45076804	KDM6A
chrX	45076805	KDM6A
chrX	45076806	KDM6A
chrX	45076807	KDM6A
chrX	45076808	KDM6A
chrX	45076809	KDM6A
chrX	45076810	KDM6A
chrX	45076811	KDM6A
chrX	45076812	KDM6A
chrX	45076813	KDM6A
chrX	45076814	KDM6A
chrX	45076815	KDM6A
chrX	45076816	KDM6A
chrX	45076817	KDM6A
chrX	45076818	KDM6A
chrX	45076819	KDM6A
chrX	45076820	KDM6A
chrX	45076821	KDM6A
chrX	45076822	KDM6A
chrX	45076823	KDM6A
chrX	45076824	KDM6A
chrX	45076825	KDM6A
chrX	45076826	KDM6A
chrX	45076827	KDM6A
chrX	45076828	KDM6A
chrX	45076829	KDM6A
chrX	45076830	KDM6A
chrX	45076831	KDM6A
chrX	45076832	KDM6A
chrX	45076833	KDM6A
chrX	45076834	KDM6A
chrX	45078383	KDM6A
chrX	45078384	KDM6A
chrX	45078385	KDM6A
chrX	45078386	KDM6A
chrX	45078387	KDM6A
chrX	45078388	KDM6A
chrX	45078389	KDM6A
chrX	45078390	KDM6A
chrX	45078391	KDM6A
chrX	45078392	KDM6A
chrX	45078393	KDM6A
chrX	45078394	KDM6A
chrX	45078395	KDM6A
chrX	45078396	KDM6A
chrX	45078397	KDM6A
chrX	45078398	KDM6A
chrX	45078399	KDM6A
chrX	45078400	KDM6A
chrX	45078401	KDM6A
chrX	45078402	KDM6A
chrX	45078403	KDM6A
chrX	45078404	KDM6A
chrX	45078405	KDM6A
chrX	45078406	KDM6A
chrX	45078407	KDM6A
chrX	45078408	KDM6A
chrX	45078409	KDM6A
chrX	45078410	KDM6A
chrX	45078411	KDM6A
chrX	45078412	KDM6A
chrX	45078413	KDM6A
chrX	45078414	KDM6A
chrX	45078415	KDM6A
chrX	45078416	KDM6A
chrX	45078417	KDM6A
chrX	45078418	KDM6A
chrX	45078419	KDM6A
chrX	45078420	KDM6A
chrX	45078421	KDM6A
chrX	45078422	KDM6A
chrX	45078423	KDM6A
chrX	45078424	KDM6A
chrX	45078425	KDM6A
chrX	45078426	KDM6A
chrX	45078427	KDM6A
chrX	45078428	KDM6A
chrX	45078429	KDM6A
chrX	45078430	KDM6A
chrX	45078431	KDM6A
chrX	45078432	KDM6A
chrX	45078433	KDM6A
chrX	45078434	KDM6A
chrX	45078435	KDM6A
chrX	45078436	KDM6A
chrX	45078437	KDM6A
chrX	45078438	KDM6A
chrX	45078439	KDM6A
chrX	45078440	KDM6A
chrX	45078441	KDM6A
chrX	45078442	KDM6A
chrX	45078443	KDM6A
chrX	45078444	KDM6A
chrX	45078445	KDM6A
chrX	45078446	KDM6A
chrX	45078447	KDM6A
chrX	45078448	KDM6A
chrX	45078449	KDM6A
chrX	45078450	KDM6A
chrX	45078451	KDM6A
chrX	45078452	KDM6A
chrX	45078453	KDM6A
chrX	45078454	KDM6A
chrX	45078455	KDM6A
chrX	45078456	KDM6A
chrX	45078457	KDM6A
chrX	45078458	KDM6A
chrX	45078459	KDM6A
chrX	45078460	KDM6A
chrX	45078461	KDM6A
chrX	45078462	KDM6A
chrX	45078463	KDM6A
chrX	45078464	KDM6A
chrX	45078465	KDM6A
chrX	45078466	KDM6A
chrX	45078467	KDM6A
chrX	45078468	KDM6A
chrX	45078469	KDM6A
chrX	45078470	KDM6A
chrX	45078471	KDM6A
chrX	45078472	KDM6A
chrX	45078473	KDM6A
chrX	45078474	KDM6A
chrX	45078475	KDM6A
chrX	45078476	KDM6A
chrX	45078477	KDM6A
chrX	45078478	KDM6A
chrX	45078479	KDM6A
chrX	45078480	KDM6A
chrX	45078481	KDM6A
chrX	45078482	KDM6A
chrX	45078483	KDM6A
chrX	45078484	KDM6A
chrX	45078485	KDM6A
chrX	45078486	KDM6A
chrX	45078487	KDM6A
chrX	45078488	KDM6A
chrX	45078489	KDM6A
chrX	45078490	KDM6A
chrX	45078491	KDM6A
chrX	45078492	KDM6A
chrX	45078493	KDM6A
chrX	45078494	KDM6A
chrX	45078495	KDM6A
chrX	45078496	KDM6A
chrX	45078497	KDM6A
chrX	45078498	KDM6A
chrX	45078499	KDM6A
chrX	45078500	KDM6A
chrX	45078501	KDM6A
chrX	45078502	KDM6A
chrX	45078503	KDM6A
chrX	45078504	KDM6A
chrX	45078505	KDM6A
chrX	45078506	KDM6A
chrX	45078507	KDM6A
chrX	45078508	KDM6A
chrX	45078509	KDM6A
chrX	45078510	KDM6A
chrX	45078511	KDM6A
chrX	45078512	KDM6A
chrX	45078513	KDM6A
chrX	45079129	KDM6A
chrX	45079130	KDM6A
chrX	45079131	KDM6A
chrX	45079132	KDM6A
chrX	45079133	KDM6A
chrX	45079134	KDM6A
chrX	45079135	KDM6A
chrX	45079136	KDM6A
chrX	45079137	KDM6A
chrX	45079138	KDM6A
chrX	45079139	KDM6A
chrX	45079140	KDM6A
chrX	45079141	KDM6A
chrX	45079142	KDM6A
chrX	45079143	KDM6A
chrX	45079144	KDM6A
chrX	45079145	KDM6A
chrX	45079146	KDM6A
chrX	45079147	KDM6A
chrX	45079148	KDM6A
chrX	45079149	KDM6A
chrX	45079150	KDM6A
chrX	45079151	KDM6A
chrX	45079152	KDM6A
chrX	45079153	KDM6A
chrX	45079154	KDM6A
chrX	45079155	KDM6A
chrX	45079156	KDM6A
chrX	45079157	KDM6A
chrX	45079158	KDM6A
chrX	45079159	KDM6A
chrX	45079160	KDM6A
chrX	45079161	KDM6A
chrX	45079162	KDM6A
chrX	45079163	KDM6A
chrX	45079164	KDM6A
chrX	45079165	KDM6A
chrX	45079166	KDM6A
chrX	45079167	KDM6A
chrX	45079168	KDM6A
chrX	45079169	KDM6A
chrX	45079170	KDM6A
chrX	45079171	KDM6A
chrX	45079172	KDM6A
chrX	45079173	KDM6A
chrX	45079174	KDM6A
chrX	45079175	KDM6A
chrX	45079176	KDM6A
chrX	45079177	KDM6A
chrX	45079178	KDM6A
chrX	45079179	KDM6A
chrX	45079180	KDM6A
chrX	45079181	KDM6A
chrX	45079182	KDM6A
chrX	45079183	KDM6A
chrX	45079184	KDM6A
chrX	45079185	KDM6A
chrX	45079186	KDM6A
chrX	45079187	KDM6A
chrX	45079188	KDM6A
chrX	45079189	KDM6A
chrX	45079190	KDM6A
chrX	45079191	KDM6A
chrX	45079192	KDM6A
chrX	45079193	KDM6A
chrX	45079194	KDM6A
chrX	45079195	KDM6A
chrX	45079196	KDM6A
chrX	45079197	KDM6A
chrX	45079198	KDM6A
chrX	45079199	KDM6A
chrX	45079200	KDM6A
chrX	45079201	KDM6A
chrX	45079202	KDM6A
chrX	45079203	KDM6A
chrX	45079204	KDM6A
chrX	45079205	KDM6A
chrX	45079206	KDM6A
chrX	45079207	KDM6A
chrX	45079208	KDM6A
chrX	45079209	KDM6A
chrX	45079210	KDM6A
chrX	45079211	KDM6A
chrX	45079212	KDM6A
chrX	45079213	KDM6A
chrX	45079214	KDM6A
chrX	45079215	KDM6A
chrX	45079216	KDM6A
chrX	45079217	KDM6A
chrX	45079218	KDM6A
chrX	45079219	KDM6A
chrX	45079220	KDM6A
chrX	45079221	KDM6A
chrX	45079222	KDM6A
chrX	45079223	KDM6A
chrX	45079224	KDM6A
chrX	45079225	KDM6A
chrX	45079226	KDM6A
chrX	45079227	KDM6A
chrX	45079228	KDM6A
chrX	45079229	KDM6A
chrX	45079230	KDM6A
chrX	45079231	KDM6A
chrX	45079232	KDM6A
chrX	45079233	KDM6A
chrX	45079234	KDM6A
chrX	45079235	KDM6A
chrX	45079236	KDM6A
chrX	45079237	KDM6A
chrX	45079238	KDM6A
chrX	45079239	KDM6A
chrX	45079240	KDM6A
chrX	45079241	KDM6A
chrX	45079242	KDM6A
chrX	45079243	KDM6A
chrX	45079244	KDM6A
chrX	45079245	KDM6A
chrX	45079246	KDM6A
chrX	45079247	KDM6A
chrX	45079248	KDM6A
chrX	45079249	KDM6A
chrX	45079250	KDM6A
chrX	45079251	KDM6A
chrX	45079252	KDM6A
chrX	45079253	KDM6A
chrX	45079254	KDM6A
chrX	45079255	KDM6A
chrX	45079256	KDM6A
chrX	45079257	KDM6A
chrX	45079258	KDM6A
chrX	45079259	KDM6A
chrX	45079260	KDM6A
chrX	45079261	KDM6A
chrX	45079262	KDM6A
chrX	45079263	KDM6A
chrX	45079264	KDM6A
chrX	45079265	KDM6A
chrX	45079266	KDM6A
chrX	45079267	KDM6A
chrX	45079268	KDM6A
chrX	45079269	KDM6A
chrX	45079270	KDM6A
chrX	45079271	KDM6A
chrX	45079272	KDM6A
chrX	45079273	KDM6A
chrX	45079274	KDM6A
chrX	45079275	KDM6A
chrX	45079276	KDM6A
chrX	45079277	KDM6A
chrX	45079278	KDM6A
chrX	45079279	KDM6A
chrX	45079280	KDM6A
chrX	45079281	KDM6A
chrX	45079282	KDM6A
chrX	45079283	KDM6A
chrX	45079284	KDM6A
chrX	45079285	KDM6A
chrX	45079286	KDM6A
chrX	45079287	KDM6A
chrX	45079288	KDM6A
chrX	45079289	KDM6A
chrX	45079290	KDM6A
chrX	45079291	KDM6A
chrX	45079292	KDM6A
chrX	45079293	KDM6A
chrX	45079294	KDM6A
chrX	45079295	KDM6A
chrX	45079296	KDM6A
chrX	45079297	KDM6A
chrX	45079298	KDM6A
chrX	45079299	KDM6A
chrX	45079300	KDM6A
chrX	45079301	KDM6A
chrX	45079302	KDM6A
chrX	45079303	KDM6A
chrX	45079304	KDM6A
chrX	45079305	KDM6A
chrX	45079306	KDM6A
chrX	45079307	KDM6A
chrX	45079308	KDM6A
chrX	45079309	KDM6A
chrX	45079310	KDM6A
chrX	45079311	KDM6A
chrX	45079312	KDM6A
chrX	45079313	KDM6A
chrX	45079314	KDM6A
chrX	45079315	KDM6A
chrX	45079316	KDM6A
chrX	45079317	KDM6A
chrX	45079318	KDM6A
chrX	45079319	KDM6A
chrX	45079320	KDM6A
chrX	45079321	KDM6A
chrX	45079322	KDM6A
chrX	45079323	KDM6A
chrX	45079324	KDM6A
chrX	45079325	KDM6A
chrX	45079326	KDM6A
chrX	45079327	KDM6A
chrX	45079328	KDM6A
chrX	45079329	KDM6A
chrX	45079330	KDM6A
chrX	45079331	KDM6A
chrX	45079332	KDM6A
chrX	45079333	KDM6A
chrX	45079334	KDM6A
chrX	45079335	KDM6A
chrX	45079336	KDM6A
chrX	45079337	KDM6A
chrX	45079338	KDM6A
chrX	45079339	KDM6A
chrX	45079340	KDM6A
chrX	45079341	KDM6A
chrX	45079342	KDM6A
chrX	45079343	KDM6A
chrX	45079344	KDM6A
chrX	45079345	KDM6A
chrX	45079346	KDM6A
chrX	45079347	KDM6A
chrX	45079348	KDM6A
chrX	45079349	KDM6A
chrX	45079350	KDM6A
chrX	45079351	KDM6A
chrX	45079352	KDM6A
chrX	45079353	KDM6A
chrX	45079354	KDM6A
chrX	45079355	KDM6A
chrX	45079356	KDM6A
chrX	45079357	KDM6A
chrX	45079358	KDM6A
chrX	45079359	KDM6A
chrX	45082559	KDM6A
chrX	45082560	KDM6A
chrX	45082561	KDM6A
chrX	45082562	KDM6A
chrX	45082563	KDM6A
chrX	45082564	KDM6A
chrX	45082565	KDM6A
chrX	45082566	KDM6A
chrX	45082567	KDM6A
chrX	45082568	KDM6A
chrX	45082569	KDM6A
chrX	45082570	KDM6A
chrX	45082571	KDM6A
chrX	45082572	KDM6A
chrX	45082573	KDM6A
chrX	45082574	KDM6A
chrX	45082575	KDM6A
chrX	45082576	KDM6A
chrX	45082577	KDM6A
chrX	45082578	KDM6A
chrX	45082579	KDM6A
chrX	45082580	KDM6A
chrX	45082581	KDM6A
chrX	45082582	KDM6A
chrX	45082583	KDM6A
chrX	45082584	KDM6A
chrX	45082585	KDM6A
chrX	45082586	KDM6A
chrX	45082587	KDM6A
chrX	45082588	KDM6A
chrX	45082589	KDM6A
chrX	45082590	KDM6A
chrX	45082591	KDM6A
chrX	45082592	KDM6A
chrX	45082593	KDM6A
chrX	45082594	KDM6A
chrX	45082595	KDM6A
chrX	45082596	KDM6A
chrX	45082597	KDM6A
chrX	45082598	KDM6A
chrX	45082599	KDM6A
chrX	45082600	KDM6A
chrX	45082601	KDM6A
chrX	45082602	KDM6A
chrX	45082603	KDM6A
chrX	45082604	KDM6A
chrX	45082605	KDM6A
chrX	45082606	KDM6A
chrX	45082607	KDM6A
chrX	45082608	KDM6A
chrX	45082609	KDM6A
chrX	45082610	KDM6A
chrX	45082611	KDM6A
chrX	45082612	KDM6A
chrX	45082613	KDM6A
chrX	45082614	KDM6A
chrX	45082615	KDM6A
chrX	45082616	KDM6A
chrX	45082617	KDM6A
chrX	45082618	KDM6A
chrX	45082619	KDM6A
chrX	45082620	KDM6A
chrX	45082621	KDM6A
chrX	45082622	KDM6A
chrX	45082623	KDM6A
chrX	45082624	KDM6A
chrX	45082625	KDM6A
chrX	45082626	KDM6A
chrX	45082627	KDM6A
chrX	45082628	KDM6A
chrX	45082629	KDM6A
chrX	45082630	KDM6A
chrX	45082631	KDM6A
chrX	45082632	KDM6A
chrX	45082633	KDM6A
chrX	45082634	KDM6A
chrX	45082635	KDM6A
chrX	45082636	KDM6A
chrX	45082637	KDM6A
chrX	45082638	KDM6A
chrX	45082639	KDM6A
chrX	45082640	KDM6A
chrX	45082641	KDM6A
chrX	45082642	KDM6A
chrX	45082643	KDM6A
chrX	45082644	KDM6A
chrX	45082645	KDM6A
chrX	45082646	KDM6A
chrX	45082647	KDM6A
chrX	45082648	KDM6A
chrX	45082698	KDM6A
chrX	45082699	KDM6A
chrX	45082700	KDM6A
chrX	45082701	KDM6A
chrX	45082702	KDM6A
chrX	45082703	KDM6A
chrX	45082704	KDM6A
chrX	45082705	KDM6A
chrX	45082706	KDM6A
chrX	45082707	KDM6A
chrX	45082708	KDM6A
chrX	45082709	KDM6A
chrX	45082710	KDM6A
chrX	45082711	KDM6A
chrX	45082712	KDM6A
chrX	45082713	KDM6A
chrX	45082714	KDM6A
chrX	45082715	KDM6A
chrX	45082716	KDM6A
chrX	45082717	KDM6A
chrX	45082718	KDM6A
chrX	45082719	KDM6A
chrX	45082720	KDM6A
chrX	45082721	KDM6A
chrX	45082722	KDM6A
chrX	45082723	KDM6A
chrX	45082724	KDM6A
chrX	45082725	KDM6A
chrX	45082726	KDM6A
chrX	45082727	KDM6A
chrX	45082728	KDM6A
chrX	45082729	KDM6A
chrX	45082730	KDM6A
chrX	45082731	KDM6A
chrX	45082732	KDM6A
chrX	45082733	KDM6A
chrX	45082734	KDM6A
chrX	45082735	KDM6A
chrX	45082736	KDM6A
chrX	45082737	KDM6A
chrX	45082738	KDM6A
chrX	45082739	KDM6A
chrX	45082740	KDM6A
chrX	45082741	KDM6A
chrX	45082742	KDM6A
chrX	45082743	KDM6A
chrX	45082744	KDM6A
chrX	45082745	KDM6A
chrX	45082746	KDM6A
chrX	45082747	KDM6A
chrX	45082748	KDM6A
chrX	45082749	KDM6A
chrX	45082750	KDM6A
chrX	45082751	KDM6A
chrX	45082752	KDM6A
chrX	45082753	KDM6A
chrX	45082754	KDM6A
chrX	45082755	KDM6A
chrX	45082756	KDM6A
chrX	45082757	KDM6A
chrX	45082758	KDM6A
chrX	45082759	KDM6A
chrX	45082760	KDM6A
chrX	45082761	KDM6A
chrX	45082762	KDM6A
chrX	45082763	KDM6A
chrX	45082764	KDM6A
chrX	45082765	KDM6A
chrX	45082766	KDM6A
chrX	45082767	KDM6A
chrX	45082768	KDM6A
chrX	45082769	KDM6A
chrX	45082770	KDM6A
chrX	45082771	KDM6A
chrX	45082772	KDM6A
chrX	45082773	KDM6A
chrX	45082774	KDM6A
chrX	45082775	KDM6A
chrX	45082776	KDM6A
chrX	45082777	KDM6A
chrX	45082778	KDM6A
chrX	45082779	KDM6A
chrX	45082780	KDM6A
chrX	45082781	KDM6A
chrX	45082782	KDM6A
chrX	45082783	KDM6A
chrX	45082784	KDM6A
chrX	45082785	KDM6A
chrX	45082786	KDM6A
chrX	45082787	KDM6A
chrX	45082788	KDM6A
chrX	45082789	KDM6A
chrX	45082790	KDM6A
chrX	45082791	KDM6A
chrX	45082792	KDM6A
chrX	45082793	KDM6A
chrX	45082794	KDM6A
chrX	45082795	KDM6A
chrX	45082796	KDM6A
chrX	45082797	KDM6A
chrX	45083443	KDM6A
chrX	45083444	KDM6A
chrX	45083445	KDM6A
chrX	45083446	KDM6A
chrX	45083447	KDM6A
chrX	45083448	KDM6A
chrX	45083449	KDM6A
chrX	45083450	KDM6A
chrX	45083451	KDM6A
chrX	45083452	KDM6A
chrX	45083453	KDM6A
chrX	45083454	KDM6A
chrX	45083455	KDM6A
chrX	45083456	KDM6A
chrX	45083457	KDM6A
chrX	45083458	KDM6A
chrX	45083459	KDM6A
chrX	45083460	KDM6A
chrX	45083461	KDM6A
chrX	45083462	KDM6A
chrX	45083463	KDM6A
chrX	45083464	KDM6A
chrX	45083465	KDM6A
chrX	45083466	KDM6A
chrX	45083467	KDM6A
chrX	45083468	KDM6A
chrX	45083469	KDM6A
chrX	45083470	KDM6A
chrX	45083471	KDM6A
chrX	45083472	KDM6A
chrX	45083473	KDM6A
chrX	45083474	KDM6A
chrX	45083475	KDM6A
chrX	45083476	KDM6A
chrX	45083477	KDM6A
chrX	45083478	KDM6A
chrX	45083479	KDM6A
chrX	45083480	KDM6A
chrX	45083481	KDM6A
chrX	45083482	KDM6A
chrX	45083483	KDM6A
chrX	45083484	KDM6A
chrX	45083485	KDM6A
chrX	45083486	KDM6A
chrX	45083487	KDM6A
chrX	45083488	KDM6A
chrX	45083489	KDM6A
chrX	45083490	KDM6A
chrX	45083491	KDM6A
chrX	45083492	KDM6A
chrX	45083493	KDM6A
chrX	45083494	KDM6A
chrX	45083495	KDM6A
chrX	45083496	KDM6A
chrX	45083497	KDM6A
chrX	45083498	KDM6A
chrX	45083499	KDM6A
chrX	45083500	KDM6A
chrX	45083501	KDM6A
chrX	45083502	KDM6A
chrX	45083503	KDM6A
chrX	45083504	KDM6A
chrX	45083505	KDM6A
chrX	45083506	KDM6A
chrX	45083507	KDM6A
chrX	45083508	KDM6A
chrX	45083509	KDM6A
chrX	45083510	KDM6A
chrX	45083511	KDM6A
chrX	45083512	KDM6A
chrX	45083513	KDM6A
chrX	45083514	KDM6A
chrX	45083515	KDM6A
chrX	45083516	KDM6A
chrX	45083517	KDM6A
chrX	45083518	KDM6A
chrX	45083519	KDM6A
chrX	45083520	KDM6A
chrX	45083521	KDM6A
chrX	45083522	KDM6A
chrX	45083523	KDM6A
chrX	45083524	KDM6A
chrX	45083525	KDM6A
chrX	45083526	KDM6A
chrX	45083527	KDM6A
chrX	45083528	KDM6A
chrX	45083529	KDM6A
chrX	45083530	KDM6A
chrX	45083531	KDM6A
chrX	45083532	KDM6A
chrX	45083533	KDM6A
chrX	45083534	KDM6A
chrX	45083535	KDM6A
chrX	45083536	KDM6A
chrX	45083537	KDM6A
chrX	45083538	KDM6A
chrX	45083539	KDM6A
chrX	45083540	KDM6A
chrX	45083541	KDM6A
chrX	45083542	KDM6A
chrX	45083543	KDM6A
chrX	45083544	KDM6A
chrX	45083545	KDM6A
chrX	45083546	KDM6A
chrX	45083547	KDM6A
chrX	45083548	KDM6A
chrX	45083549	KDM6A
chrX	45083550	KDM6A
chrX	45083551	KDM6A
chrX	45083552	KDM6A
chrX	45083553	KDM6A
chrX	45083554	KDM6A
chrX	45083555	KDM6A
chrX	45083556	KDM6A
chrX	45083557	KDM6A
chrX	45083558	KDM6A
chrX	45083559	KDM6A
chrX	45083560	KDM6A
chrX	45083561	KDM6A
chrX	45083562	KDM6A
chrX	45083563	KDM6A
chrX	45083564	KDM6A
chrX	45083565	KDM6A
chrX	45083566	KDM6A
chrX	45083567	KDM6A
chrX	45083568	KDM6A
chrX	45083569	KDM6A
chrX	45083570	KDM6A
chrX	45083571	KDM6A
chrX	45083572	KDM6A
chrX	45083573	KDM6A
chrX	45083574	KDM6A
chrX	45083575	KDM6A
chrX	45083576	KDM6A
chrX	45083577	KDM6A
chrX	45083578	KDM6A
chrX	45083579	KDM6A
chrX	45083580	KDM6A
chrX	45083581	KDM6A
chrX	45083582	KDM6A
chrX	45083583	KDM6A
chrX	45083584	KDM6A
chrX	45083585	KDM6A
chrX	45083586	KDM6A
chrX	45083587	KDM6A
chrX	45083588	KDM6A
chrX	45083589	KDM6A
chrX	45083590	KDM6A
chrX	45083591	KDM6A
chrX	45083592	KDM6A
chrX	45083593	KDM6A
chrX	45083594	KDM6A
chrX	45083595	KDM6A
chrX	45083596	KDM6A
chrX	45083597	KDM6A
chrX	45083598	KDM6A
chrX	45083599	KDM6A
chrX	45083600	KDM6A
chrX	45083601	KDM6A
chrX	45083602	KDM6A
chrX	45083603	KDM6A
chrX	45083604	KDM6A
chrX	45083605	KDM6A
chrX	45083606	KDM6A
chrX	45083607	KDM6A
chrX	45083608	KDM6A
chrX	45083609	KDM6A
chrX	45083610	KDM6A
chrX	45083611	KDM6A
chrX	45083612	KDM6A
chrX	45083613	KDM6A
chrX	45083614	KDM6A
chrX	45083615	KDM6A
chrX	45083616	KDM6A
chrX	45085848	KDM6A
chrX	45085849	KDM6A
chrX	45085850	KDM6A
chrX	45085851	KDM6A
chrX	45085852	KDM6A
chrX	45085853	KDM6A
chrX	45085854	KDM6A
chrX	45085855	KDM6A
chrX	45085856	KDM6A
chrX	45085857	KDM6A
chrX	45085858	KDM6A
chrX	45085859	KDM6A
chrX	45085860	KDM6A
chrX	45085861	KDM6A
chrX	45085862	KDM6A
chrX	45085863	KDM6A
chrX	45085864	KDM6A
chrX	45085865	KDM6A
chrX	45085866	KDM6A
chrX	45085867	KDM6A
chrX	45085868	KDM6A
chrX	45085869	KDM6A
chrX	45085870	KDM6A
chrX	45085871	KDM6A
chrX	45085872	KDM6A
chrX	45085873	KDM6A
chrX	45085874	KDM6A
chrX	45085875	KDM6A
chrX	45085876	KDM6A
chrX	45085877	KDM6A
chrX	45085878	KDM6A
chrX	45085879	KDM6A
chrX	45085880	KDM6A
chrX	45085881	KDM6A
chrX	45085882	KDM6A
chrX	45085883	KDM6A
chrX	45085884	KDM6A
chrX	45085885	KDM6A
chrX	45085886	KDM6A
chrX	45085887	KDM6A
chrX	45085888	KDM6A
chrX	45085889	KDM6A
chrX	45085890	KDM6A
chrX	45085891	KDM6A
chrX	45085892	KDM6A
chrX	45085893	KDM6A
chrX	45085894	KDM6A
chrX	45085895	KDM6A
chrX	45085896	KDM6A
chrX	45085897	KDM6A
chrX	45085898	KDM6A
chrX	45085899	KDM6A
chrX	45085900	KDM6A
chrX	45085901	KDM6A
chrX	45085902	KDM6A
chrX	45085903	KDM6A
chrX	45085904	KDM6A
chrX	45085905	KDM6A
chrX	45085906	KDM6A
chrX	45085907	KDM6A
chrX	45085908	KDM6A
chrX	45085909	KDM6A
chrX	45085910	KDM6A
chrX	45085911	KDM6A
chrX	45085912	KDM6A
chrX	45085913	KDM6A
chrX	45085914	KDM6A
chrX	45085915	KDM6A
chrX	45085916	KDM6A
chrX	45085917	KDM6A
chrX	45085918	KDM6A
chrX	45085919	KDM6A
chrX	45085920	KDM6A
chrX	45085921	KDM6A
chrX	45085922	KDM6A
chrX	45085923	KDM6A
chrX	45085924	KDM6A
chrX	45085925	KDM6A
chrX	45085926	KDM6A
chrX	45085927	KDM6A
chrX	45085928	KDM6A
chrX	45085929	KDM6A
chrX	45085930	KDM6A
chrX	45085931	KDM6A
chrX	45085932	KDM6A
chrX	45085933	KDM6A
chrX	45085934	KDM6A
chrX	45085935	KDM6A
chrX	45085936	KDM6A
chrX	45085937	KDM6A
chrX	45085938	KDM6A
chrX	45085939	KDM6A
chrX	45085940	KDM6A
chrX	45085941	KDM6A
chrX	45085942	KDM6A
chrX	45085943	KDM6A
chrX	45085944	KDM6A
chrX	45085945	KDM6A
chrX	45085946	KDM6A
chrX	45085947	KDM6A
chrX	45085948	KDM6A
chrX	45085949	KDM6A
chrX	45085950	KDM6A
chrX	45085951	KDM6A
chrX	45085952	KDM6A
chrX	45085953	KDM6A
chrX	45085954	KDM6A
chrX	45085955	KDM6A
chrX	45085956	KDM6A
chrX	45085957	KDM6A
chrX	45085958	KDM6A
chrX	45085959	KDM6A
chrX	45085960	KDM6A
chrX	45085961	KDM6A
chrX	45085962	KDM6A
chrX	45085963	KDM6A
chrX	45085964	KDM6A
chrX	45085965	KDM6A
chrX	45085966	KDM6A
chrX	45085967	KDM6A
chrX	45085968	KDM6A
chrX	45085969	KDM6A
chrX	45085970	KDM6A
chrX	45085971	KDM6A
chrX	45085972	KDM6A
chrX	45085973	KDM6A
chrX	45085974	KDM6A
chrX	45085975	KDM6A
chrX	45085976	KDM6A
chrX	45085977	KDM6A
chrX	45085978	KDM6A
chrX	45085979	KDM6A
chrX	45085980	KDM6A
chrX	45085981	KDM6A
chrX	45085982	KDM6A
chrX	45085983	KDM6A
chrX	45085984	KDM6A
chrX	45085985	KDM6A
chrX	45085986	KDM6A
chrX	45085987	KDM6A
chrX	45089726	KDM6A
chrX	45089727	KDM6A
chrX	45089728	KDM6A
chrX	45089729	KDM6A
chrX	45089730	KDM6A
chrX	45089731	KDM6A
chrX	45089732	KDM6A
chrX	45089733	KDM6A
chrX	45089734	KDM6A
chrX	45089735	KDM6A
chrX	45089736	KDM6A
chrX	45089737	KDM6A
chrX	45089738	KDM6A
chrX	45089739	KDM6A
chrX	45089740	KDM6A
chrX	45089741	KDM6A
chrX	45089742	KDM6A
chrX	45089743	KDM6A
chrX	45089744	KDM6A
chrX	45089745	KDM6A
chrX	45089746	KDM6A
chrX	45089747	KDM6A
chrX	45089748	KDM6A
chrX	45089749	KDM6A
chrX	45089750	KDM6A
chrX	45089751	KDM6A
chrX	45089752	KDM6A
chrX	45089753	KDM6A
chrX	45089754	KDM6A
chrX	45089755	KDM6A
chrX	45089756	KDM6A
chrX	45089757	KDM6A
chrX	45089758	KDM6A
chrX	45089759	KDM6A
chrX	45089760	KDM6A
chrX	45089761	KDM6A
chrX	45089762	KDM6A
chrX	45089763	KDM6A
chrX	45089764	KDM6A
chrX	45089765	KDM6A
chrX	45089766	KDM6A
chrX	45089767	KDM6A
chrX	45089768	KDM6A
chrX	45089769	KDM6A
chrX	45089770	KDM6A
chrX	45089771	KDM6A
chrX	45089772	KDM6A
chrX	45089773	KDM6A
chrX	45089774	KDM6A
chrX	45089775	KDM6A
chrX	45089776	KDM6A
chrX	45089777	KDM6A
chrX	45089778	KDM6A
chrX	45089779	KDM6A
chrX	45089780	KDM6A
chrX	45089781	KDM6A
chrX	45089782	KDM6A
chrX	45089783	KDM6A
chrX	45089784	KDM6A
chrX	45089785	KDM6A
chrX	45089786	KDM6A
chrX	45089787	KDM6A
chrX	45089788	KDM6A
chrX	45089789	KDM6A
chrX	45089790	KDM6A
chrX	45089791	KDM6A
chrX	45089792	KDM6A
chrX	45089793	KDM6A
chrX	45089794	KDM6A
chrX	45089795	KDM6A
chrX	45089796	KDM6A
chrX	45089797	KDM6A
chrX	45089798	KDM6A
chrX	45089799	KDM6A
chrX	45089800	KDM6A
